booking_id,booking_time,status,promo_code,passenger_id,ride_id
1351,2025-02-01 01:16:24.585057,Cancelled,,96,
1352,2024-07-08 02:37:24.585057,Completed,PROMO1004,84,1039.0
1353,2024-08-21 10:45:24.585057,Cancelled,,145,
1354,2024-10-20 14:30:24.585057,Completed,,70,1040.0
1355,2024-09-04 04:23:24.585057,Completed,,95,1041.0
1356,2025-04-13 21:56:24.585057,Completed,,37,1042.0
1357,2025-03-09 08:31:24.585057,Completed,,69,1043.0
1358,2024-11-29 07:22:24.585057,Completed,,166,1044.0
1359,2024-08-07 22:05:24.585057,Completed,,3,1045.0
1360,2024-09-09 22:57:24.585057,Cancelled,,192,
1361,2024-05-01 20:06:24.585057,Cancelled,,80,
1362,2024-10-04 02:16:24.585057,Completed,,145,1046.0
1363,2025-02-13 18:09:24.585057,Completed,PROMO1008,8,1047.0
1364,2024-06-16 02:08:24.585057,Cancelled,,108,
1365,2025-04-16 07:12:24.585057,Completed,,156,1048.0
1366,2025-02-08 13:08:24.585057,Completed,,36,1049.0
1367,2024-12-13 14:24:24.585057,Completed,,197,1050.0
1368,2024-09-27 11:44:24.585057,Completed,,103,1051.0
1369,2025-01-10 21:15:24.585057,Cancelled,PROMO1011,163,
1370,2025-01-04 21:22:24.585057,Completed,,42,1052.0
1371,2024-08-25 14:21:24.585057,Completed,,88,1053.0
1372,2024-07-08 23:52:24.585057,Completed,PROMO1006,184,1054.0
1373,2025-03-26 02:40:24.585057,Completed,PROMO1000,48,1055.0
1374,2024-05-21 03:33:24.585057,Completed,,55,1056.0
1375,2024-12-19 19:09:24.585057,Completed,,102,1057.0
1376,2024-11-02 05:41:24.585057,Completed,,8,1058.0
1377,2024-11-28 20:02:24.585057,Completed,PROMO1005,146,1059.0
1378,2024-07-15 21:45:24.585057,Completed,,147,1060.0
1379,2024-09-06 23:59:24.585057,Completed,,186,1061.0
1380,2024-12-28 08:22:24.585057,Completed,,20,1062.0
1381,2024-09-16 14:23:24.585057,Cancelled,,147,
1382,2024-10-23 22:54:24.585057,Completed,PROMO1009,57,1063.0
1383,2025-03-22 17:44:24.585057,Completed,,39,1064.0
1384,2024-08-04 03:04:24.585057,Cancelled,,162,
1385,2024-06-16 14:04:24.585057,Completed,,101,1065.0
1386,2025-04-14 16:38:24.585057,Completed,PROMO1009,146,1066.0
1387,2024-07-25 08:58:24.585057,Completed,PROMO1000,107,1067.0
1388,2024-08-27 00:15:24.585057,Completed,PROMO1010,52,1068.0
1389,2024-10-26 13:40:24.585057,Cancelled,PROMO1003,188,
1390,2025-04-10 01:47:24.585057,Completed,,109,1069.0
1391,2024-07-20 09:31:24.585057,Completed,PROMO1001,90,1070.0
1392,2025-03-17 04:14:24.585057,Completed,PROMO1006,174,1071.0
1393,2024-09-29 08:00:24.585057,Completed,,121,1072.0
1394,2024-10-12 02:34:24.585057,Completed,,163,1073.0
1395,2024-05-30 10:10:24.585057,Cancelled,,83,
1396,2025-03-16 11:46:24.585057,Completed,PROMO1007,60,1074.0
1397,2025-02-17 14:11:24.585057,Completed,,111,1075.0
1398,2024-11-22 19:55:24.585057,Completed,,116,1076.0
1399,2024-08-21 20:52:24.585057,Cancelled,,68,
1400,2025-01-11 12:35:24.585057,Completed,,183,1077.0
1401,2024-04-18 20:37:24.585057,Cancelled,PROMO1009,49,
1402,2024-09-06 02:41:24.585057,Completed,,63,1078.0
1403,2025-04-08 23:02:24.585057,Completed,,174,1079.0
1404,2024-06-18 08:57:24.585057,Completed,,123,1080.0
1405,2024-05-28 00:44:24.585057,Completed,,155,1081.0
1406,2025-03-15 00:15:24.585057,Completed,,66,1082.0
1407,2024-11-01 17:55:24.585057,Completed,PROMO1005,163,1083.0
1408,2024-11-09 20:11:24.585057,Completed,,92,1084.0
1409,2025-01-12 07:24:24.585057,Cancelled,,123,
1410,2025-03-20 11:37:24.585057,Cancelled,PROMO1006,146,
1411,2024-11-28 23:48:24.585057,Completed,,30,1085.0
1412,2024-06-16 12:20:24.585057,Completed,,10,1086.0
1413,2024-07-12 01:32:24.585057,Completed,,75,1087.0
1414,2024-11-29 01:56:24.585057,Completed,PROMO1003,170,1088.0
1415,2024-12-14 07:34:24.585057,Completed,PROMO1005,101,1089.0
1416,2025-02-27 16:34:24.585057,Completed,,168,1090.0
1417,2025-02-05 14:21:24.585057,Completed,PROMO1004,135,1091.0
1418,2024-11-06 04:31:24.585057,Cancelled,,196,
1419,2025-03-30 07:22:24.585057,Completed,PROMO1008,56,1092.0
1420,2024-11-06 14:52:24.585057,Cancelled,,67,
1421,2024-09-15 15:21:24.585057,Completed,,107,1093.0
1422,2025-02-19 06:15:24.585057,Cancelled,PROMO1007,68,
1423,2025-04-01 01:15:24.585057,Cancelled,PROMO1012,135,
1424,2024-08-29 06:16:24.585057,Cancelled,,13,
1425,2024-09-24 13:36:24.585057,Completed,,63,1094.0
1426,2024-09-08 14:31:24.585057,Cancelled,,93,
1427,2024-08-23 16:05:24.585057,Completed,,175,1095.0
1428,2025-02-05 10:29:24.585057,Completed,,170,1096.0
1429,2024-09-09 11:40:24.585057,Cancelled,,76,
1430,2024-08-24 12:23:24.585057,Completed,,192,1097.0
1431,2025-03-04 12:08:24.585057,Completed,,200,1098.0
1432,2025-01-14 12:06:24.585057,Completed,,53,1099.0
1433,2024-11-20 07:49:24.585057,Completed,,106,1100.0
1434,2025-02-20 18:21:24.585057,Completed,,124,1101.0
1435,2024-09-14 19:39:24.585057,Completed,,14,1102.0
1436,2025-02-12 04:12:24.585057,Completed,,16,1103.0
1437,2024-11-19 06:35:24.585057,Completed,,188,1104.0
1438,2025-01-17 10:27:24.585057,Completed,,7,1105.0
1439,2025-01-16 03:55:24.585057,Completed,,144,1106.0
1440,2025-02-27 08:33:24.585057,Completed,PROMO1010,125,1107.0
1441,2024-08-19 18:05:24.585057,Completed,,117,1108.0
1442,2024-07-28 09:14:24.585057,Cancelled,,162,
1443,2024-05-23 15:38:24.585057,Completed,,180,1109.0
1444,2024-08-28 20:48:24.585057,Completed,PROMO1005,74,1110.0
1445,2024-11-21 08:29:24.585057,Completed,,171,1111.0
1446,2024-05-13 06:31:24.585057,Cancelled,,179,
1447,2025-01-01 11:51:24.585057,Completed,,159,1112.0
1448,2024-10-13 04:10:24.585057,Completed,,104,1113.0
1449,2025-04-07 10:48:24.585057,Completed,,161,1114.0
1450,2025-01-04 17:17:24.585057,Completed,,92,1115.0
1451,2024-09-02 15:45:24.585057,Completed,,48,1116.0
1452,2024-06-16 17:22:24.585057,Completed,,152,1117.0
1453,2024-11-15 19:38:24.585057,Completed,PROMO1009,13,1118.0
1454,2024-06-21 05:34:24.585057,Completed,,106,1119.0
1455,2024-10-11 01:06:24.585057,Completed,,74,1120.0
1456,2024-05-30 04:03:24.585057,Completed,,190,1121.0
1457,2024-09-07 11:52:24.585057,Completed,,80,1122.0
1458,2025-03-17 11:26:24.585057,Completed,,176,1123.0
1459,2025-04-06 08:55:24.585057,Completed,PROMO1014,18,1124.0
1460,2025-01-17 17:54:24.585057,Completed,,111,1125.0
1461,2024-12-22 09:11:24.585057,Cancelled,PROMO1012,176,
1462,2025-01-11 02:41:24.585057,Cancelled,,186,
1463,2024-10-26 10:53:24.585057,Completed,,175,1126.0
1464,2024-11-14 17:17:24.585057,Completed,,12,1127.0
1465,2024-09-03 02:20:24.585057,Completed,,52,1128.0
1466,2024-07-07 01:55:24.585057,Completed,PROMO1003,157,1129.0
1467,2024-09-19 22:44:24.585057,Completed,,97,1130.0
1468,2024-10-20 08:35:24.585057,Completed,,8,1131.0
1469,2024-04-17 20:25:24.585057,Completed,PROMO1003,45,1132.0
1470,2024-05-20 13:58:24.585057,Completed,,29,1133.0
1471,2024-08-31 03:21:24.585057,Completed,PROMO1004,119,1134.0
1472,2024-05-13 04:56:24.585057,Completed,,185,1135.0
1473,2025-02-10 17:51:24.585057,Completed,PROMO1011,113,1136.0
1474,2024-11-03 00:51:24.585057,Completed,,174,1137.0
1475,2024-10-21 02:04:24.585057,Completed,,62,1138.0
1476,2024-12-07 13:49:24.585057,Completed,,79,1139.0
1477,2024-05-29 14:00:24.585057,Completed,PROMO1005,112,1140.0
1478,2024-10-22 00:22:24.585057,Completed,,120,1141.0
1479,2024-12-08 17:19:24.585057,Completed,,115,1142.0
1480,2024-08-30 11:59:24.585057,Cancelled,PROMO1004,148,
1481,2025-02-09 13:02:24.585057,Cancelled,,18,
1482,2024-05-18 20:48:24.585057,Completed,PROMO1010,129,1143.0
1483,2024-10-14 09:10:24.585057,Completed,,178,1144.0
1484,2025-01-06 00:53:24.585057,Cancelled,,199,
1485,2024-06-22 03:01:24.585057,Completed,PROMO1007,86,1145.0
1486,2024-11-09 23:34:24.585057,Completed,,62,1146.0
1487,2024-06-22 19:06:24.585057,Completed,PROMO1003,134,1147.0
1488,2025-01-16 07:13:24.585057,Completed,,154,1148.0
1489,2025-01-19 12:13:24.585057,Completed,,176,1149.0
1490,2024-04-27 09:36:24.585057,Completed,PROMO1004,146,1150.0
1491,2024-06-10 20:06:24.585057,Cancelled,,100,
1492,2024-11-09 19:42:24.585057,Cancelled,,125,
1493,2024-11-21 02:33:24.585057,Completed,,67,1151.0
1494,2024-04-23 22:53:24.585057,Completed,,127,1152.0
1495,2025-03-07 10:30:24.585057,Completed,PROMO1011,84,1153.0
1496,2024-05-05 03:15:24.585057,Completed,,11,1154.0
1497,2024-06-29 10:00:24.585057,Completed,,89,1155.0
1498,2025-03-10 02:03:24.585057,Completed,,40,1156.0
1499,2025-01-01 06:37:24.585057,Completed,,112,1157.0
1500,2024-05-15 15:44:24.585057,Completed,,143,1158.0
1501,2025-03-20 02:02:24.585057,Completed,,116,1159.0
1502,2024-12-14 14:30:24.585057,Completed,,123,1160.0
1503,2025-01-09 01:30:24.585057,Completed,,34,1161.0
1504,2024-08-24 00:41:24.585057,Completed,PROMO1013,86,1162.0
1505,2025-03-14 13:03:24.585057,Cancelled,,152,
1506,2024-07-17 07:53:24.585057,Completed,,51,1163.0
1507,2025-01-28 19:41:24.585057,Cancelled,,64,
1508,2025-03-17 17:50:24.585057,Completed,,90,1164.0
1509,2024-12-19 01:33:24.585057,Completed,,35,1165.0
1510,2024-11-12 23:08:24.585057,Completed,,59,1166.0
1511,2024-09-12 23:20:24.585057,Cancelled,PROMO1006,38,
1512,2025-01-08 08:13:24.585057,Completed,PROMO1003,94,1167.0
1513,2025-01-13 13:50:24.585057,Completed,PROMO1002,175,1168.0
1514,2024-08-04 01:33:24.585057,Completed,PROMO1002,74,1169.0
1515,2024-11-27 16:18:24.585057,Completed,,6,1170.0
1516,2024-07-15 15:22:24.585057,Completed,,65,1171.0
1517,2024-07-23 04:39:24.585057,Cancelled,PROMO1013,138,
1518,2024-04-25 21:38:24.585057,Cancelled,PROMO1005,133,
1519,2025-02-24 06:14:24.585057,Completed,,31,1172.0
1520,2025-04-07 16:36:24.585057,Completed,,29,1173.0
1521,2025-04-15 12:12:24.585057,Cancelled,,65,
1522,2024-12-11 16:37:24.585057,Completed,,125,1174.0
1523,2024-06-30 21:37:24.585057,Completed,,42,1175.0
1524,2024-12-16 00:33:24.585057,Completed,,38,1176.0
1525,2024-12-29 01:19:24.585057,Completed,,199,1177.0
1526,2024-08-09 01:06:24.585057,Completed,,123,1178.0
1527,2024-06-23 20:39:24.585057,Completed,,112,1179.0
1528,2024-04-21 21:00:24.585057,Completed,,14,1180.0
1529,2024-09-03 01:48:24.585057,Cancelled,,159,
1530,2024-07-30 01:15:24.585057,Cancelled,,64,
1531,2025-02-13 18:47:24.585057,Completed,,193,1181.0
1532,2024-06-19 21:57:24.585057,Completed,,121,1182.0
1533,2025-03-24 04:07:24.585057,Completed,,173,1183.0
1534,2024-11-07 00:41:24.585057,Completed,PROMO1012,137,1184.0
1535,2024-11-03 18:43:24.585057,Cancelled,PROMO1010,155,
1536,2025-03-27 06:03:24.585057,Cancelled,,151,
1537,2024-10-02 18:04:24.585057,Completed,PROMO1002,176,1185.0
1538,2024-12-25 08:47:24.585057,Completed,,194,1186.0
1539,2025-04-02 03:54:24.585057,Completed,,28,1187.0
1540,2024-08-11 11:30:24.585057,Completed,PROMO1009,125,1188.0
1541,2025-03-19 08:59:24.585057,Completed,,70,1189.0
1542,2024-11-03 20:39:24.585057,Completed,PROMO1011,32,1190.0
1543,2025-03-18 23:25:24.585057,Completed,,165,1191.0
1544,2024-08-24 13:12:24.585057,Completed,,198,1192.0
1545,2025-04-05 16:16:24.585057,Completed,,46,1193.0
1546,2025-03-06 11:28:24.585057,Completed,,126,1194.0
1547,2024-05-28 14:02:24.585057,Completed,PROMO1001,139,1195.0
1548,2025-02-09 02:59:24.585057,Completed,,8,1196.0
1549,2024-11-13 11:50:24.585057,Cancelled,,3,
1550,2024-08-30 12:34:24.585057,Completed,,136,1197.0
1551,2024-10-15 00:43:24.585057,Completed,,61,1198.0
1552,2024-11-21 04:15:24.585057,Completed,PROMO1006,165,1199.0
1553,2024-10-21 21:27:24.585057,Completed,,180,1200.0
1554,2024-12-18 06:06:24.585057,Completed,PROMO1009,5,1201.0
1555,2024-06-21 02:59:24.585057,Completed,,164,1202.0
1556,2024-04-21 17:28:24.585057,Completed,PROMO1011,86,1203.0
1557,2024-06-23 07:05:24.585057,Completed,,90,1204.0
1558,2025-01-10 10:17:24.585057,Completed,PROMO1010,160,1205.0
1559,2024-09-04 12:10:24.585057,Completed,,162,1206.0
1560,2024-10-09 22:00:24.585057,Completed,,81,1207.0
1561,2024-04-24 17:52:24.585057,Cancelled,PROMO1014,115,
1562,2024-05-31 18:57:24.585057,Completed,PROMO1013,87,1208.0
1563,2024-09-18 05:15:24.585057,Completed,,95,1209.0
1564,2024-05-26 08:28:24.585057,Completed,,95,1210.0
1565,2024-10-03 02:40:24.585057,Completed,,152,1211.0
1566,2024-08-06 13:12:24.585057,Completed,,153,1212.0
1567,2024-11-28 12:54:24.585057,Completed,,57,1213.0
1568,2024-06-25 20:03:24.585057,Completed,PROMO1007,158,1214.0
1569,2024-05-23 04:03:24.585057,Completed,,5,1215.0
1570,2025-02-23 13:27:24.585057,Completed,,166,1216.0
1571,2024-10-31 06:42:24.585057,Completed,,24,1217.0
1572,2024-11-21 03:12:24.585057,Cancelled,,100,
1573,2024-06-23 06:16:24.585057,Cancelled,,192,
1574,2025-01-24 07:01:24.585057,Completed,,87,1218.0
1575,2024-06-08 08:22:24.585057,Completed,,136,1219.0
1576,2024-09-16 08:43:24.585057,Completed,PROMO1009,4,1220.0
1577,2025-02-25 19:59:24.585057,Completed,PROMO1008,150,1221.0
1578,2024-10-16 05:05:24.585057,Completed,,162,1222.0
1579,2025-02-26 16:57:24.585057,Completed,PROMO1005,159,1223.0
1580,2025-04-04 08:16:24.585057,Completed,,66,1224.0
1581,2025-04-01 00:40:24.585057,Completed,,136,1225.0
1582,2024-10-15 15:13:24.585057,Completed,,50,1226.0
1583,2024-05-03 20:43:24.585057,Completed,,121,1227.0
1584,2024-12-16 18:12:24.585057,Completed,PROMO1009,183,1228.0
1585,2024-05-16 14:23:24.585057,Cancelled,PROMO1006,80,
1586,2025-02-26 05:51:24.585057,Completed,,142,1229.0
1587,2024-07-26 09:26:24.585057,Completed,PROMO1000,130,1230.0
1588,2024-12-27 21:05:24.585057,Completed,,155,1231.0
1589,2024-06-09 03:16:24.585057,Completed,,184,1232.0
1590,2024-12-16 21:48:24.585057,Cancelled,PROMO1006,178,
1591,2024-11-26 04:18:24.585057,Completed,PROMO1002,78,1233.0
1592,2025-01-18 13:09:24.585057,Cancelled,PROMO1007,40,
1593,2024-11-30 03:53:24.585057,Completed,,37,1234.0
1594,2024-05-07 04:53:24.585057,Completed,,158,1235.0
1595,2024-04-27 06:51:24.585057,Cancelled,,133,
1596,2025-01-31 13:43:24.585057,Completed,PROMO1012,189,1236.0
1597,2024-07-22 03:21:24.585057,Completed,,57,1237.0
1598,2024-12-16 04:25:24.585057,Cancelled,,105,
1599,2024-07-31 02:04:24.585057,Completed,,104,1238.0
1600,2024-10-20 00:23:24.585057,Cancelled,,89,
1601,2025-01-16 15:08:24.585057,Completed,,20,1239.0
1602,2024-10-29 10:38:24.585057,Completed,,5,1240.0
1603,2024-07-01 23:41:24.585057,Cancelled,,43,
1604,2024-08-04 14:58:24.585057,Completed,,96,1241.0
1605,2025-03-26 15:08:24.585057,Completed,PROMO1000,132,1242.0
1606,2024-08-14 06:54:24.585057,Cancelled,PROMO1009,151,
1607,2024-09-17 04:54:24.585057,Completed,PROMO1012,133,1243.0
1608,2024-11-24 08:27:24.585057,Completed,,165,1244.0
1609,2024-08-10 21:30:24.585057,Completed,,55,1245.0
1610,2024-07-26 15:47:24.585057,Completed,PROMO1014,5,1246.0
1611,2024-08-09 22:59:24.585057,Completed,,37,1247.0
1612,2024-11-27 04:50:24.585057,Cancelled,PROMO1008,2,
1613,2025-01-05 04:55:24.585057,Completed,PROMO1011,174,1248.0
1614,2024-11-16 18:21:24.585057,Completed,,163,1249.0
1615,2024-09-26 12:23:24.585057,Completed,,186,1250.0
1616,2024-05-17 05:22:24.585057,Completed,,196,1251.0
1617,2024-09-30 08:27:24.585057,Completed,,24,1252.0
1618,2024-10-11 12:54:24.585057,Completed,PROMO1014,76,1253.0
1619,2024-04-28 04:30:24.585057,Cancelled,,23,
1620,2025-04-05 20:12:24.585057,Completed,,90,1254.0
1621,2025-04-13 17:45:24.585057,Cancelled,,155,
1622,2024-05-31 03:13:24.585057,Completed,PROMO1006,149,1255.0
1623,2024-04-19 12:20:24.585057,Completed,,34,1256.0
1624,2024-04-28 23:01:24.585057,Cancelled,,185,
1625,2024-04-19 21:43:24.585057,Cancelled,,98,
1626,2024-10-23 10:27:24.585057,Completed,,18,1257.0
1627,2024-10-18 09:43:24.585057,Cancelled,PROMO1010,53,
1628,2024-09-09 02:15:24.585057,Completed,,32,1258.0
1629,2024-06-15 23:20:24.585057,Cancelled,,151,
1630,2025-03-01 02:12:24.585057,Completed,,103,1259.0
1631,2024-11-08 22:53:24.585057,Completed,,194,1260.0
1632,2024-08-11 00:06:24.585057,Completed,,65,1261.0
1633,2024-12-27 00:41:24.585057,Cancelled,,6,
1634,2024-11-27 00:53:24.585057,Completed,PROMO1000,169,1262.0
1635,2025-04-08 04:19:24.585057,Completed,,146,1263.0
1636,2024-08-29 05:24:24.585057,Completed,PROMO1012,57,1264.0
1637,2024-09-01 08:43:24.585057,Completed,,91,1265.0
1638,2024-11-01 00:47:24.585057,Completed,,96,1266.0
1639,2024-07-01 13:45:24.585057,Completed,PROMO1005,164,1267.0
1640,2025-03-14 13:47:24.585057,Completed,,72,1268.0
1641,2024-06-23 22:49:24.585057,Completed,PROMO1003,11,1269.0
1642,2024-08-03 14:25:24.585057,Completed,,124,1270.0
1643,2025-01-23 17:09:24.585057,Completed,,16,1271.0
1644,2024-05-02 17:35:24.585057,Completed,,55,1272.0
1645,2024-05-22 22:47:24.585057,Completed,,6,1273.0
1646,2024-11-07 21:04:24.585057,Completed,PROMO1007,85,1274.0
1647,2024-10-28 10:33:24.585057,Completed,PROMO1000,176,1275.0
1648,2024-04-18 07:37:24.585057,Completed,,111,1276.0
1649,2024-08-23 23:49:24.585057,Completed,,98,1277.0
1650,2024-05-05 10:36:24.585057,Completed,,106,1278.0
1651,2024-04-23 20:46:24.585057,Completed,,144,1279.0
1652,2024-08-15 23:52:24.585057,Completed,PROMO1010,97,1280.0
1653,2024-10-17 22:19:24.585057,Completed,,162,1281.0
1654,2024-10-27 06:33:24.585057,Completed,PROMO1004,186,1282.0
1655,2024-08-07 14:14:24.585057,Completed,PROMO1005,185,1283.0
1656,2024-11-18 12:26:24.585057,Cancelled,,150,
1657,2024-10-22 12:31:24.585057,Completed,,64,1284.0
1658,2024-05-07 01:05:24.585057,Completed,PROMO1014,107,1285.0
1659,2025-03-26 04:10:24.585057,Cancelled,,68,
1660,2024-07-26 22:53:24.585057,Completed,,129,1286.0
1661,2024-10-13 00:23:24.585057,Completed,,90,1287.0
1662,2025-04-14 22:46:24.585057,Completed,PROMO1012,2,1288.0
1663,2024-10-13 07:02:24.585057,Completed,PROMO1007,177,1289.0
1664,2024-05-27 08:32:24.585057,Cancelled,,84,
1665,2025-01-26 20:00:24.585057,Completed,,199,1290.0
1666,2024-12-08 07:08:24.585057,Completed,PROMO1004,132,1291.0
1667,2024-09-15 05:36:24.585057,Completed,PROMO1002,136,1292.0
1668,2024-09-13 14:18:24.585057,Completed,,106,1293.0
1669,2024-06-14 21:15:24.585057,Completed,,142,1294.0
1670,2025-04-15 14:44:24.585057,Completed,PROMO1010,7,1295.0
1671,2024-07-18 23:19:24.585057,Completed,,140,1296.0
1672,2024-09-22 09:19:24.585057,Completed,PROMO1009,47,1297.0
1673,2024-11-02 07:18:24.585057,Cancelled,PROMO1010,139,
1674,2024-07-04 07:17:24.585057,Completed,PROMO1006,73,1298.0
1675,2024-12-05 06:49:24.585057,Completed,,99,1299.0
1676,2024-08-28 18:26:24.585057,Cancelled,,87,
1677,2024-09-17 16:04:24.585057,Cancelled,,77,
1678,2025-02-02 23:34:24.585057,Cancelled,,92,
1679,2024-04-26 15:53:24.585057,Completed,,160,1300.0
1680,2024-10-31 10:15:24.585057,Completed,PROMO1002,3,1301.0
1681,2024-12-27 21:42:24.585057,Completed,,85,1302.0
1682,2025-04-10 01:46:24.585057,Completed,,69,1303.0
1683,2024-10-11 07:37:24.585057,Completed,,119,1304.0
1684,2024-12-25 10:50:24.585057,Completed,,109,1305.0
1685,2024-11-22 15:37:24.585057,Completed,,30,1306.0
1686,2025-02-02 14:21:24.585057,Cancelled,PROMO1001,93,
1687,2024-05-18 16:21:24.585057,Cancelled,PROMO1008,69,
1688,2024-05-27 22:57:24.585057,Completed,PROMO1000,34,1307.0
1689,2025-03-12 02:17:24.585057,Completed,,176,1308.0
1690,2024-10-06 05:03:24.585057,Cancelled,,148,
1691,2024-10-04 23:29:24.585057,Completed,,181,1309.0
1692,2024-05-25 14:04:24.585057,Cancelled,,26,
1693,2024-08-27 08:47:24.585057,Completed,,144,1310.0
1694,2024-10-24 12:33:24.585057,Completed,,50,1311.0
1695,2025-04-07 04:16:24.585057,Completed,,9,1312.0
1696,2024-07-17 22:54:24.585057,Completed,,75,1313.0
1697,2024-09-15 18:24:24.585057,Completed,,109,1314.0
1698,2025-01-12 01:43:24.585057,Completed,PROMO1009,10,1315.0
1699,2024-10-24 12:16:24.585057,Completed,,129,1316.0
1700,2025-01-29 08:48:24.585057,Completed,PROMO1011,9,1317.0
1701,2025-03-07 19:03:24.585057,Completed,PROMO1001,170,1318.0
1702,2025-01-04 04:35:24.585057,Completed,PROMO1008,62,1319.0
1703,2024-07-18 22:42:24.585057,Cancelled,PROMO1014,45,
1704,2024-05-14 23:49:24.585057,Completed,,61,1320.0
1705,2025-04-15 23:54:24.585057,Completed,PROMO1006,154,1321.0
1706,2025-02-01 21:46:24.585057,Completed,,71,1322.0
1707,2024-09-10 04:29:24.585057,Completed,,145,1323.0
1708,2024-05-02 14:50:24.585057,Cancelled,,24,
1709,2024-04-30 12:54:24.585057,Completed,,68,1324.0
1710,2024-09-03 02:50:24.585057,Completed,PROMO1003,47,1325.0
1711,2024-10-12 12:31:24.585057,Completed,,25,1326.0
1712,2025-01-25 14:41:24.585057,Cancelled,,114,
1713,2024-07-03 22:18:24.585057,Completed,,178,1327.0
1714,2025-03-21 08:18:24.585057,Completed,PROMO1008,196,1328.0
1715,2025-04-08 08:50:24.585057,Completed,,157,1329.0
1716,2024-10-27 18:00:24.585057,Cancelled,,80,
1717,2024-10-05 14:20:24.585057,Completed,,125,1330.0
1718,2024-11-07 00:02:24.585057,Completed,,3,1331.0
1719,2025-03-30 04:20:24.585057,Completed,,145,1332.0
1720,2024-11-16 19:28:24.585057,Completed,,58,1333.0
1721,2024-12-21 04:54:24.585057,Completed,PROMO1010,145,1334.0
1722,2024-10-21 00:53:24.585057,Cancelled,,114,
1723,2025-01-15 19:27:24.585057,Cancelled,,66,
1724,2024-10-03 18:39:24.585057,Completed,PROMO1012,131,1335.0
1725,2024-07-01 05:20:24.585057,Completed,,120,1336.0
1726,2025-03-24 23:59:24.585057,Completed,,179,1337.0
1727,2024-05-21 05:22:24.585057,Completed,,146,1338.0
1728,2025-01-01 12:50:24.585057,Cancelled,,163,
1729,2024-12-08 17:48:24.585057,Completed,,16,1339.0
1730,2024-08-29 17:34:24.585057,Cancelled,PROMO1008,113,
1731,2024-04-28 08:20:24.585057,Completed,,11,1340.0
1732,2024-09-14 12:51:24.585057,Completed,PROMO1005,169,1341.0
1733,2025-01-03 18:05:24.585057,Cancelled,PROMO1000,195,
1734,2024-06-18 07:56:24.585057,Completed,,68,1342.0
1735,2024-05-03 03:11:24.585057,Completed,,27,1343.0
1736,2024-12-03 09:17:24.585057,Completed,,22,1344.0
1737,2024-12-22 18:03:24.585057,Completed,PROMO1008,45,1345.0
1738,2024-09-01 16:44:24.585057,Completed,,119,1346.0
1739,2025-04-12 08:54:24.585057,Completed,,178,1347.0
1740,2025-03-28 04:59:24.585057,Completed,,171,1348.0
1741,2024-07-11 07:16:24.585057,Cancelled,,4,
1742,2024-12-09 16:26:24.585057,Cancelled,,144,
1743,2025-02-13 16:00:24.585057,Cancelled,,175,
1744,2024-09-13 04:57:24.585057,Completed,,104,1349.0
1745,2024-08-13 22:58:24.585057,Completed,PROMO1007,3,1350.0
1746,2024-09-24 18:29:24.585057,Completed,,168,1351.0
1747,2025-01-13 09:52:24.585057,Cancelled,,47,
1748,2024-11-19 21:57:24.585057,Completed,,3,1352.0
1749,2024-06-28 10:55:24.585057,Completed,,65,1353.0
1750,2024-06-10 09:01:24.585057,Completed,PROMO1006,27,1354.0
1751,2024-09-17 04:35:24.585057,Completed,,190,1355.0
1752,2024-08-06 16:20:24.585057,Completed,PROMO1009,33,1356.0
1753,2024-10-02 14:35:24.585057,Completed,,87,1357.0
1754,2024-12-12 17:55:24.585057,Cancelled,PROMO1001,38,
1755,2024-07-07 02:43:24.585057,Completed,,96,1358.0
1756,2024-11-16 07:52:24.585057,Completed,,119,1359.0
1757,2024-08-09 21:32:24.585057,Completed,,117,1360.0
1758,2024-04-20 21:37:24.585057,Cancelled,,160,
1759,2024-04-23 21:31:24.585057,Completed,PROMO1008,182,1361.0
1760,2024-11-02 05:41:24.585057,Completed,PROMO1002,71,1362.0
1761,2024-08-01 03:19:24.585057,Completed,PROMO1014,19,1363.0
1762,2024-06-20 02:53:24.585057,Cancelled,PROMO1003,146,
1763,2025-02-25 23:22:24.585057,Completed,,54,1364.0
1764,2025-01-15 23:18:24.585057,Completed,,45,1365.0
1765,2025-03-03 19:13:24.585057,Completed,,93,1366.0
1766,2024-07-11 15:40:24.585057,Cancelled,,50,
1767,2025-04-03 04:16:24.585057,Completed,,59,1367.0
1768,2024-12-22 10:51:24.585057,Completed,,154,1368.0
1769,2024-05-19 05:48:24.585057,Completed,,102,1369.0
1770,2025-04-16 00:18:24.585057,Cancelled,,117,
1771,2024-11-16 19:19:24.585057,Completed,,31,1370.0
1772,2024-06-27 22:20:24.585057,Completed,,120,1371.0
1773,2025-03-21 10:56:24.585057,Completed,PROMO1010,172,1372.0
1774,2024-12-21 21:26:24.585057,Cancelled,,163,
1775,2024-07-10 04:33:24.585057,Completed,,60,1373.0
1776,2025-02-28 00:53:24.585057,Completed,,186,1374.0
1777,2025-01-03 21:28:24.585057,Completed,,52,1375.0
1778,2024-08-18 03:52:24.585057,Completed,,38,1376.0
1779,2024-06-09 21:08:24.585057,Completed,,52,1377.0
1780,2025-02-16 09:18:24.585057,Completed,,112,1378.0
1781,2024-05-30 21:00:24.585057,Completed,,110,1379.0
1782,2025-01-05 11:27:24.585057,Cancelled,PROMO1013,188,
